series_type,table_type,table_type_desc,country_code,country_type,country_english_name,year,period_type,period_number,period,period_in_date,trade_flow,trade_flow_desc,commodity_group_code,commodity_group_name,partner_country_code,partner_country_english_name,base_year,currency_type,value,value_unit,value_type,value_type_desc,estimation_type,estimation_type_desc
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,2.68821398,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,504,C,Morocco,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,10.95363658,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,504,C,Morocco,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,19.46283993,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,5.88128932,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,4.58245312,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,22.74671287,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,17.83279356,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,5.71201627,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,7.32514188,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,4.27236592,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,5.56961761,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,591,C,Panama,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,22.37675571,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,604,C,Peru,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,16.01615587,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,55.60644893,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,11.4952572,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,2.62052292,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,3.51310523,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,4.83431602,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,7.72090041,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,115.00002159,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,142.00030948,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,2.52164216,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,2.9722676,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,8.76228772,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,6.24423109,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,9.54398627,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,27.01092533,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,3.29365812,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,1.47305574,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,13.46143689,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,13.62746149,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,840,C,United States,1955,A,0,195552,01/01/1955,M,Imports,1,Total,0,World,2000,,5.30416176,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,840,C,United States,1955,A,0,195552,01/01/1955,X,Exports,1,Total,0,World,2000,,8.37955813,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,9.29221036,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,6.60831874,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,5.77638417,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,68,C,Bolivia (Plurinational State of),1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,417.56704573,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,9.50779626,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,6.79100058,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,5.88958615,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,21.94091448,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,25.14208594,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,11.17629422,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,8.32413296,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,13.26221719,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,8.66411723,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,5.47730777,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,4.70859034,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,4.5025987,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,5.81793727,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,300,C,Greece,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,2.94716698,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,300,C,Greece,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,3.28897174,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,328,C,Guyana,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,76.17193584,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,12.85295011,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,21.03746398,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,356,C,India,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,9.15893105,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,356,C,India,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,6.9911285,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,1.77240473,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,4.43173097,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,1.46598854,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,3.93800616,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,3.8430392,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,5.54650429,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,388,C,Jamaica,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,29.95824069,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,2.17794789,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,3.36744271,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,504,C,Morocco,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,9.52965822,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,504,C,Morocco,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,18.48967439,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,6.62981358,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,528,C,Netherlands,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,4.74322773,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,20.75796148,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,554,C,New Zealand,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,18.92587579,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,6.45458,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,579,C,Norway,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,7.69139972,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,3.87453428,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,586,C,Pakistan,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,6.92933646,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,591,C,Panama,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,22.41806665,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,604,C,Peru,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,17.75510269,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,51.3157351,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,608,C,Philippines,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,12.86969013,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,2.85298866,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,616,C,Poland,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,3.40500969,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,5.11868755,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,620,C,Portugal,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,7.72090041,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,115.00002159,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,710,C,South Africa,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,152.00006279,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,3.07294265,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,724,C,Spain,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,2.95407499,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,9.29657544,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,752,C,Sweden,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,6.8846637,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,10.55818138,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,757,C,Switzerland,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,31.25587503,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,3.4059345,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,764,C,Thailand,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,1.423714,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,14.15243825,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,826,C,United Kingdom,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,13.57494977,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,840,C,United States,1956,A,0,195652,01/01/1956,M,Imports,1,Total,0,World,2000,,5.88055523,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,840,C,United States,1956,A,0,195652,01/01/1956,X,Exports,1,Total,0,World,2000,,9.80357838,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,36,C,Australia,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,8.54092527,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,7.56817803,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,40,C,Austria,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,6.66094357,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,68,C,Bolivia (Plurinational State of),1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,437.69061636,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,76,C,Brazil,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,8.7741786,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,6.54326081,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,124,C,Canada,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,5.94922061,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,23.26278694,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,144,C,Sri Lanka,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,24.5504462,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,11.36256908,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,208,C,Denmark,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,9.12770331,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,13.00113122,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,246,C,Finland,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,9.47390994,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,5.81964399,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,251,C,France,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,5.18729697,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,4.98635032,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,276,C,Germany,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,6.56292952,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,300,C,Greece,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,3.49368913,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,300,C,Greece,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,3.67935499,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,328,C,Guyana,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,75.02725432,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,11.42596903,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,352,C,Iceland,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,19.98643838,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,356,C,India,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,9.84243337,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,356,C,India,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,7.98986114,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,2.08151268,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,372,C,Ireland,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,4.17083508,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,1.81091923,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,376,C,Israel,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,4.14169295,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,4.42717706,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,381,C,Italy,1957,A,0,195752,01/01/1957,M,Imports,1,Total,0,World,2000,,6.29615279,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,388,C,Jamaica,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,35.26221596,,Q,Volume,A,Actual
T37.A.Q.,T37,Trade indices - individual countries/areas,392,C,Japan,1957,A,0,195752,01/01/1957,X,Exports,1,Total,0,World,2000,,2.39335702,,Q,Volume,A,Actual
